Census Tract,Year,House Total,Under 50K,50K-100K,100K-250K,250K-500K,500K-1M,1M-1.5M,1.5M-2M,2M+,Education Total,No Formal Education,Elementary School,Middle School,High School,Some college/no degree,Bachelor's degree,Graduate Degree
"Census Tract 68.02, Multnomah County, Oregon",2021.0,1114.0,0.0,0.0,0.008976661,0.13016158,0.804308797,0.036804309,0.008976661,0.010771993,2766.0,0.028922632,0.0,0.001084599,0.062906725,0.190889371,0.352494577,0.363702097
"Census Tract 69, Multnomah County, Oregon",2021.0,938.0,0.0,0.011727079,0.031982942,0.084221748,0.412579957,0.212153518,0.079957356,0.167377399,1976.0,0.0,0.0,0.0,0.073380567,0.153846154,0.390182186,0.382591093
"Census Tract 70.01, Multnomah County, Oregon",2021.0,1938.0,0.0,0.0,0.0,0.315273478,0.552631579,0.105779154,0.019091847,0.007223942,3928.0,0.0,0.0,0.0,0.04098778,0.12601833,0.384674134,0.448319756
"Census Tract 70.02, Multnomah County, Oregon",2021.0,941.0,0.0,0.0,0.0,0.062699256,0.59936238,0.181721573,0.092454835,0.063761955,2145.0,0.002331002,0.0,0.0,0.033100233,0.149184149,0.38974359,0.425641026
"Census Tract 71, Multnomah County, Oregon",2021.0,782.0,0.011508951,0.012787724,0.056265985,0.16112532,0.558823529,0.18286445,0.0,0.016624041,1782.0,0.0,0.01010101,0.0,0.17620651,0.367003367,0.282828283,0.163860831
"Census Tract 72.01, Multnomah County, Oregon",2021.0,924.0,0.181818182,0.138528139,0.162337662,0.354978355,0.162337662,0.0,0.0,0.0,2096.0,0.011450382,0.006679389,0.004770992,0.267175573,0.376431298,0.163645038,0.169847328
"Census Tract 72.02, Multnomah County, Oregon",2021.0,889.0,0.091113611,0.062992126,0.075365579,0.530933633,0.205849269,0.021372328,0.0,0.012373453,2495.0,0.019639279,0.023246493,0.049298597,0.130661323,0.363527054,0.315831663,0.097795591
"Census Tract 73, Multnomah County, Oregon",2021.0,80.0,0.0,0.0625,0.3125,0.1875,0.375,0.0625,0.0,0.0,934.0,0.007494647,0.004282655,0.033190578,0.452890792,0.475374732,0.016059957,0.010706638
"Census Tract 74, Multnomah County, Oregon",2021.0,711.0,0.092827004,0.023909986,0.073136428,0.41350211,0.389592124,0.0,0.0,0.007032349,2332.0,0.016723842,0.028301887,0.042024014,0.191680961,0.310463122,0.251286449,0.159519726
"Census Tract 75, Multnomah County, Oregon",2021.0,1220.0,0.043442623,0.0,0.081147541,0.683606557,0.145081967,0.03442623,0.0,0.012295082,3614.0,0.010791367,0.001383509,0.007747648,0.230769231,0.250691754,0.331765357,0.166851134
"Census Tract 76, Multnomah County, Oregon",2021.0,931.0,0.096670247,0.045112782,0.143931257,0.61546724,0.098818475,0.0,0.0,0.0,2501.0,0.032387045,0.0,0.053578569,0.287085166,0.2514994,0.283886445,0.091563375
"Census Tract 77, Multnomah County, Oregon",2021.0,675.0,0.013333333,0.038518519,0.201481481,0.734814815,0.011851852,0.0,0.0,0.0,1759.0,0.004548039,0.0,0.022740193,0.319499716,0.297328027,0.265491757,0.090392268
"Census Tract 78, Multnomah County, Oregon",2021.0,467.0,0.012847966,0.0,0.072805139,0.680942184,0.233404711,0.0,0.0,0.0,1571.0,0.021642266,0.000636537,0.031826862,0.363462763,0.325270528,0.168682368,0.088478676
"Census Tract 79, Multnomah County, Oregon",2021.0,1065.0,0.0,0.005633803,0.098591549,0.788732394,0.107042254,0.0,0.0,0.0,3152.0,0.040291878,0.0,0.034581218,0.30393401,0.326142132,0.19606599,0.098984772
"Census Tract 80.01, Multnomah County, Oregon",2021.0,902.0,0.0,0.0,0.126385809,0.792682927,0.080931264,0.0,0.0,0.0,2388.0,0.031407035,0.0,0.010050251,0.298157454,0.347152429,0.244137353,0.069095477
"Census Tract 80.02, Multnomah County, Oregon",2021.0,797.0,0.015056462,0.012547051,0.08531995,0.823086575,0.063989962,0.0,0.0,0.0,2494.0,0.018043304,0.0,0.034482759,0.325581395,0.366880513,0.182838813,0.072173216
"Census Tract 81, Multnomah County, Oregon",2021.0,1205.0,0.029045643,0.0,0.093775934,0.877178423,0.0,0.0,0.0,0.0,6073.0,0.020747571,0.009715133,0.017948296,0.438827598,0.236950436,0.197431253,0.078379713
"Census Tract 82.01, Multnomah County, Oregon",2021.0,752.0,0.015957447,0.0,0.114361702,0.70212766,0.167553191,0.0,0.0,0.0,2448.0,0.057189542,0.011029412,0.021650327,0.220179739,0.280637255,0.256535948,0.152777778
"Census Tract 82.03, Multnomah County, Oregon",2021.0,984.0,0.0,0.015243902,0.24695122,0.660569106,0.057926829,0.019308943,0.0,0.0,4202.0,0.0,0.029747739,0.01737268,0.394811994,0.345311756,0.150880533,0.061875297
"Census Tract 82.04, Multnomah County, Oregon",2021.0,671.0,0.0804769,0.126676602,0.2414307,0.520119225,0.0,0.031296572,0.0,0.0,1857.0,0.070543888,0.011847065,0.142164782,0.429186861,0.275175013,0.028540657,0.042541734
"Census Tract 83.01, Multnomah County, Oregon",2021.0,652.0,0.010736196,0.0,0.211656442,0.722392638,0.055214724,0.0,0.0,0.0,2884.0,0.071428571,0.020804438,0.024965326,0.280513176,0.303051318,0.209778086,0.089459085
"Census Tract 83.02, Multnomah County, Oregon",2021.0,877.0,0.10604333,0.0,0.149372862,0.744583808,0.0,0.0,0.0,0.0,3531.0,0.042197678,0.02548853,0.013877089,0.355989805,0.333333333,0.14471821,0.084395355
"Census Tract 84, Multnomah County, Oregon",2021.0,791.0,0.0,0.069532238,0.259165613,0.661188369,0.01011378,0.0,0.0,0.0,3183.0,0.059377945,0.002199183,0.04838203,0.31196984,0.362236883,0.175934653,0.039899466
"Census Tract 85, Multnomah County, Oregon",2021.0,871.0,0.011481056,0.0,0.190585534,0.678530425,0.119402985,0.0,0.0,0.0,3045.0,0.063711002,0.002955665,0.008538588,0.371100164,0.335960591,0.154022989,0.063711002
"Census Tract 86, Multnomah County, Oregon",2021.0,1034.0,0.140232108,0.0,0.130560928,0.643133462,0.086073501,0.0,0.0,0.0,3064.0,0.032310705,0.00848564,0.029046997,0.342689295,0.346932115,0.165796345,0.074738903
"Census Tract 87, Multnomah County, Oregon",2021.0,1392.0,0.007902299,0.0,0.113505747,0.75862069,0.119971264,0.0,0.0,0.0,3755.0,0.036750999,0.017576565,0.004527297,0.353928096,0.23195739,0.229294274,0.125965379
"Census Tract 88, Multnomah County, Oregon",2021.0,1093.0,0.007319305,0.0,0.198536139,0.742909424,0.043000915,0.0,0.0,0.008234218,3151.0,0.013011742,0.001586798,0.018724215,0.285306252,0.333862266,0.2205649,0.126943827
"Census Tract 89.02, Multnomah County, Oregon",2021.0,606.0,0.0,0.0,0.099009901,0.785478548,0.115511551,0.0,0.0,0.0,3185.0,0.009105181,0.021350078,0.0,0.357613815,0.347566719,0.200313972,0.064050235
"Census Tract 89.03, Multnomah County, Oregon",2021.0,1398.0,0.022889843,0.0,0.038626609,0.655937053,0.255364807,0.013590844,0.0,0.013590844,3439.0,0.01453911,0.010177377,0.005524862,0.218959,0.367548706,0.169235243,0.214015702
"Census Tract 89.04, Multnomah County, Oregon",2021.0,1020.0,0.049019608,0.070588235,0.059803922,0.670588235,0.15,0.0,0.0,0.0,3649.0,0.016168813,0.026582625,0.027404768,0.321183886,0.331597698,0.192655522,0.084406687
"Census Tract 90.01, Multnomah County, Oregon",2021.0,1180.0,0.03559322,0.033898305,0.074576271,0.778813559,0.077118644,0.0,0.0,0.0,3913.0,0.0,0.0,0.014822387,0.461027345,0.363148479,0.098645541,0.062356248
"Census Tract 90.02, Multnomah County, Oregon",2021.0,489.0,0.0,0.18200409,0.073619632,0.744376278,0.0,0.0,0.0,0.0,3027.0,0.009580443,0.022134126,0.03633961,0.338288735,0.415262636,0.10538487,0.07300958
"Census Tract 91.01, Multnomah County, Oregon",2021.0,1060.0,0.061320755,0.045283019,0.270754717,0.559433962,0.063207547,0.0,0.0,0.0,3987.0,0.034361675,0.0165538,0.042889391,0.397792827,0.366942563,0.126912466,0.014547279
"Census Tract 91.02, Multnomah County, Oregon",2021.0,1469.0,0.021102791,0.032675289,0.255956433,0.634445201,0.055820286,0.0,0.0,0.0,4303.0,0.00929584,0.01278178,0.033465024,0.407622589,0.328375552,0.114106437,0.094352777
"Census Tract 92.02, Multnomah County, Oregon",2021.0,1103.0,0.024478694,0.007252947,0.305530372,0.609247507,0.040797824,0.0,0.0,0.012692656,4241.0,0.038434332,0.03560481,0.0287668,0.349681679,0.370431502,0.113416647,0.06366423
"Census Tract 92.03, Multnomah County, Oregon",2021.0,742.0,0.090296496,0.008086253,0.132075472,0.706199461,0.063342318,0.0,0.0,0.0,2286.0,0.024059493,0.035433071,0.019247594,0.369641295,0.276027997,0.146106737,0.129483815
"Census Tract 92.04, Multnomah County, Oregon",2021.0,854.0,0.039812646,0.0,0.166276347,0.727166276,0.026932084,0.0,0.0,0.039812646,3003.0,0.040626041,0.005328005,0.00999001,0.352314352,0.385614386,0.175158175,0.030969031
"Census Tract 93.01, Multnomah County, Oregon",2021.0,999.0,0.043043043,0.0,0.163163163,0.746746747,0.047047047,0.0,0.0,0.0,4475.0,0.031061453,0.004916201,0.042458101,0.272402235,0.440223464,0.150614525,0.058324022
"Census Tract 93.02, Multnomah County, Oregon",2021.0,950.0,0.042105263,0.014736842,0.127368421,0.776842105,0.038947368,0.0,0.0,0.0,3714.0,0.02369413,0.0,0.0,0.308562197,0.361066236,0.226709747,0.07996769
"Census Tract 94, Multnomah County, Oregon",2021.0,2310.0,0.005627706,0.0,0.097835498,0.805194805,0.091341991,0.0,0.0,0.0,5370.0,0.01433892,0.011731844,0.009497207,0.223836127,0.376908752,0.27132216,0.092364991
"Census Tract 95.01, Multnomah County, Oregon",2021.0,1304.0,0.057515337,0.012269939,0.145705521,0.655674847,0.128834356,0.0,0.0,0.0,3353.0,0.0465255,0.0,0.019982106,0.310169997,0.347450045,0.201312258,0.074560095
"Census Tract 95.02, Multnomah County, Oregon",2021.0,906.0,0.013245033,0.008830022,0.01986755,0.874172185,0.08388521,0.0,0.0,0.0,2828.0,0.025106082,0.0,0.009547383,0.294554455,0.268387553,0.245403112,0.157001414
"Census Tract 96.03, Multnomah County, Oregon",2021.0,887.0,0.013528749,0.0,0.154453213,0.832018038,0.0,0.0,0.0,0.0,2397.0,0.051731331,0.014184397,0.015435962,0.370045891,0.418022528,0.081768878,0.048811014
"Census Tract 96.04, Multnomah County, Oregon",2021.0,910.0,0.062637363,0.02967033,0.28021978,0.627472527,0.0,0.0,0.0,0.0,3663.0,0.074802075,0.042588043,0.030849031,0.311493311,0.38001638,0.120939121,0.039312039
"Census Tract 96.05, Multnomah County, Oregon",2021.0,1263.0,0.0,0.0,0.098970705,0.870942201,0.030087094,0.0,0.0,0.0,4256.0,0.010573308,0.0,0.045112782,0.365131579,0.359022556,0.154370301,0.065789474
"Census Tract 96.06, Multnomah County, Oregon",2021.0,701.0,0.058487874,0.0,0.14978602,0.778887304,0.012838802,0.0,0.0,0.0,3682.0,0.041553504,0.013579576,0.086909288,0.404399783,0.309071157,0.083378599,0.061108093
"Census Tract 97.01, Multnomah County, Oregon",2021.0,1036.0,0.001930502,0.0,0.214285714,0.783783784,0.0,0.0,0.0,0.0,3192.0,0.030388471,0.005325815,0.03414787,0.358709273,0.417606516,0.079887218,0.073934837
"Census Tract 97.03, Multnomah County, Oregon",2021.0,1020.0,0.129411765,0.047058824,0.291176471,0.502941176,0.029411765,0.0,0.0,0.0,3558.0,0.021922428,0.014052839,0.0975267,0.325182687,0.356379989,0.107925801,0.077009556
"Census Tract 97.04, Multnomah County, Oregon",2021.0,1042.0,0.016314779,0.0,0.122840691,0.86084453,0.0,0.0,0.0,0.0,2812.0,0.0,0.0,0.118776671,0.389046942,0.358108108,0.113086771,0.020981508
"Census Tract 98.01, Multnomah County, Oregon",2021.0,498.0,0.176706827,0.09437751,0.299196787,0.393574297,0.016064257,0.020080321,0.0,0.0,2438.0,0.043888433,0.012305168,0.038556194,0.416324856,0.351107465,0.107054963,0.03076292
"Census Tract 98.03, Multnomah County, Oregon",2021.0,1366.0,0.017569546,0.008784773,0.215959004,0.737188873,0.012445095,0.008052709,0.0,0.0,5136.0,0.015965732,0.033489097,0.021028037,0.356697819,0.351830218,0.156152648,0.064836449
"Census Tract 98.04, Multnomah County, Oregon",2021.0,662.0,0.027190332,0.043806647,0.155589124,0.705438066,0.067975831,0.0,0.0,0.0,2480.0,0.085080645,0.0,0.051209677,0.332258065,0.325403226,0.164112903,0.041935484
"Census Tract 99.03, Multnomah County, Oregon",2021.0,2222.0,0.0,0.0,0.052655266,0.747074707,0.181818182,0.00810081,0.0,0.010351035,5327.0,0.023653088,0.0,0.023840811,0.240285339,0.378073963,0.192603717,0.141543082
"Census Tract 99.04, Multnomah County, Oregon",2021.0,818.0,0.013447433,0.009779951,0.221271394,0.712713936,0.042787286,0.0,0.0,0.0,2543.0,0.009044436,0.017302399,0.024773889,0.287062525,0.424695242,0.174596933,0.062524577
"Census Tract 99.05, Multnomah County, Oregon",2021.0,902.0,0.034368071,0.0,0.125277162,0.821507761,0.018847007,0.0,0.0,0.0,2233.0,0.0,0.0,0.005821764,0.311688312,0.392745186,0.178235558,0.11150918
"Census Tract 99.06, Multnomah County, Oregon",2021.0,1355.0,0.015498155,0.005166052,0.041328413,0.741697417,0.196309963,0.0,0.0,0.0,2990.0,0.01270903,0.0,0.0,0.206354515,0.348829431,0.320735786,0.111371237
"Census Tract 99.07, Multnomah County, Oregon",2021.0,1617.0,0.009894867,0.012987013,0.072356215,0.565862709,0.296227582,0.042671614,0.0,0.0,4043.0,0.012614395,0.010140984,0.013356419,0.345782835,0.329705664,0.172891417,0.115508286
"Census Tract 100.01, Multnomah County, Oregon",2021.0,738.0,0.0,0.028455285,0.16395664,0.672086721,0.104336043,0.0,0.0,0.031165312,4407.0,0.013841616,0.006353528,0.024733379,0.38143862,0.308146131,0.158838212,0.106648514
"Census Tract 100.02, Multnomah County, Oregon",2021.0,1286.0,0.025660964,0.0,0.104976672,0.814152411,0.035769829,0.0,0.0,0.019440124,3938.0,0.016759777,0.0,0.002793296,0.259014728,0.420010157,0.215591671,0.085830371
"Census Tract 101.01, Multnomah County, Oregon",2021.0,853.0,0.116060961,0.015240328,0.161781946,0.706916764,0.0,0.0,0.0,0.0,2874.0,0.003479471,0.03131524,0.02887961,0.410229645,0.353862213,0.118997912,0.053235908
"Census Tract 101.02, Multnomah County, Oregon",2021.0,781.0,0.0,0.0,0.09603073,0.90396927,0.0,0.0,0.0,0.0,3154.0,0.0,0.042168675,0.0,0.3065948,0.388712746,0.155358275,0.107165504
"Census Tract 102, Multnomah County, Oregon",2021.0,2134.0,0.147610122,0.103561387,0.069821931,0.599812559,0.079194002,0.0,0.0,0.0,5454.0,0.014851485,0.015768243,0.022918959,0.338100477,0.398973231,0.162816282,0.046571324
"Census Tract 103.03, Multnomah County, Oregon",2021.0,1142.0,0.021015762,0.064798599,0.091068301,0.760945709,0.045534151,0.0,0.0,0.016637478,3752.0,0.013859275,0.009328358,0.028251599,0.350479744,0.329957356,0.160714286,0.107409382
"Census Tract 103.04, Multnomah County, Oregon",2021.0,858.0,0.29020979,0.001165501,0.132867133,0.516317016,0.059440559,0.0,0.0,0.0,3168.0,0.019570707,0.040088384,0.060921717,0.433712121,0.308712121,0.07260101,0.064393939
"Census Tract 103.05, Multnomah County, Oregon",2021.0,934.0,0.052462527,0.06745182,0.086723769,0.737687366,0.048179872,0.007494647,0.0,0.0,2374.0,0.029064869,0.00631845,0.0,0.305391744,0.434288121,0.163437237,0.061499579
"Census Tract 103.06, Multnomah County, Oregon",2021.0,1231.0,0.0,0.027619821,0.046303818,0.888708367,0.037367994,0.0,0.0,0.0,3222.0,0.026691496,0.0,0.0,0.313159528,0.381750466,0.225325885,0.053072626
"Census Tract 104.02, Multnomah County, Oregon",2021.0,1589.0,0.007551919,0.009439899,0.027061045,0.612334802,0.322844556,0.020767778,0.0,0.0,4282.0,0.021952359,0.014946287,0.01588043,0.281644092,0.390471742,0.198271836,0.076833255
"Census Tract 104.05, Multnomah County, Oregon",2021.0,1149.0,0.020887728,0.0,0.074847694,0.852915579,0.051348999,0.0,0.0,0.0,4353.0,0.00275672,0.010337698,0.0,0.363197795,0.387089364,0.158970825,0.077647599
"Census Tract 104.07, Multnomah County, Oregon",2021.0,1127.0,0.025732032,0.0,0.034605146,0.818101154,0.121561668,0.0,0.0,0.0,3878.0,0.01005673,0.0,0.030943785,0.291645178,0.440175348,0.122485817,0.104693141
"Census Tract 104.08, Multnomah County, Oregon",2021.0,1436.0,0.229805014,0.056406685,0.055013928,0.60097493,0.057799443,0.0,0.0,0.0,4320.0,0.0125,0.009027778,0.034027778,0.418518519,0.335416667,0.172916667,0.017592593
"Census Tract 104.10, Multnomah County, Oregon",2021.0,721.0,0.024965326,0.0,0.361997226,0.576976422,0.036061026,0.0,0.0,0.0,3117.0,0.0,0.0,0.010907924,0.470003208,0.325954443,0.13538659,0.057747834
"Census Tract 104.11, Multnomah County, Oregon",2021.0,629.0,0.12718601,0.060413355,0.357710652,0.454689984,0.0,0.0,0.0,0.0,2298.0,0.023063534,0.005657093,0.007397737,0.43516101,0.408181027,0.089208007,0.031331593
"Census Tract 104.12, Multnomah County, Oregon",2021.0,882.0,0.017006803,0.0,0.053287982,0.765306122,0.164399093,0.0,0.0,0.0,2169.0,0.00461042,0.0,0.0,0.340248963,0.372060858,0.241585984,0.041493776
"Census Tract 104.13, Multnomah County, Oregon",2021.0,1110.0,0.0,0.0,0.031531532,0.922522523,0.045945946,0.0,0.0,0.0,3448.0,0.008990719,0.0,0.034222738,0.247679814,0.417343387,0.139211137,0.152552204
"Census Tract 105, Multnomah County, Oregon",2021.0,1199.0,0.018348624,0.0,0.051709758,0.438698916,0.437030859,0.030025021,0.0,0.024186822,2763.0,0.012305465,0.0,0.002895404,0.215345639,0.33043793,0.317408614,0.121606949
"Census Tract 106.01, Multnomah County, Oregon",2021.0,265.0,0.0,0.0,0.0,0.460377358,0.358490566,0.0,0.181132075,0.0,1349.0,0.015567087,0.011119348,0.037805782,0.202372128,0.419570052,0.125277984,0.18828762
"Census Tract 106.02, Multnomah County, Oregon",2021.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1871.0,0.008017103,0.009620524,0.019775521,0.277926243,0.491181187,0.144307857,0.049171566
"Census Tract 9800, Multnomah County, Oregon",2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Census Tract 1.01; Multnomah County; Oregon,2022.0,747.0,0.065595716,0.0,0.041499331,0.34270415,0.460508701,0.089692102,0.0,0.0,2368.0,0.0,0.0,0.000422297,0.095016892,0.173141892,0.443412162,0.288006757
Census Tract 1.02; Multnomah County; Oregon,2022.0,1151.0,0.0,0.025195482,0.035621199,0.187662902,0.695047785,0.056472632,0.0,0.0,2925.0,0.0,0.0,0.0,0.085128205,0.194529915,0.412991453,0.307350427
Census Tract 2.01; Multnomah County; Oregon,2022.0,856.0,0.0,0.0,0.0,0.230140187,0.75,0.019859813,0.0,0.0,2645.0,0.017391304,0.0,0.0,0.172778828,0.251039698,0.293005671,0.265784499
Census Tract 2.02; Multnomah County; Oregon,2022.0,654.0,0.024464832,0.0,0.0,0.201834862,0.773700306,0.0,0.0,0.0,2457.0,0.013431013,0.005291005,0.006105006,0.105413105,0.263736264,0.306878307,0.299145299
Census Tract 3.01; Multnomah County; Oregon,2022.0,1018.0,0.0,0.0,0.0,0.224950884,0.727897839,0.038310413,0.008840864,0.0,3565.0,0.0,0.0,0.013464236,0.130715288,0.309396914,0.299018233,0.24740533
Census Tract 3.02; Multnomah County; Oregon,2022.0,2461.0,0.005282406,0.0,0.0,0.067858594,0.781796018,0.134498171,0.010564811,0.0,5274.0,0.011566174,0.0,0.0,0.063139932,0.165908229,0.328213879,0.431171786
Census Tract 4.01; Multnomah County; Oregon,2022.0,1098.0,0.005464481,0.0,0.006375228,0.315118397,0.642076503,0.030965392,0.0,0.0,2694.0,0.002598367,0.0,0.004083148,0.154788419,0.229398664,0.322197476,0.286933927
Census Tract 4.02; Multnomah County; Oregon,2022.0,1003.0,0.0,0.0,0.033898305,0.556331007,0.403788634,0.005982054,0.0,0.0,2593.0,0.004242191,0.0,0.0,0.150404936,0.276899344,0.376397995,0.192055534
Census Tract 5.01; Multnomah County; Oregon,2022.0,1295.0,0.007722008,0.013899614,0.004633205,0.644787645,0.322007722,0.006949807,0.0,0.0,3227.0,0.011155872,0.003408739,0.032537961,0.151843818,0.25751472,0.374961264,0.168577626
Census Tract 5.02; Multnomah County; Oregon,2022.0,1282.0,0.014040562,0.0,0.021840874,0.77301092,0.191107644,0.0,0.0,0.0,3638.0,0.037108301,0.000824629,0.013468939,0.171247938,0.329851567,0.267729522,0.179769104
Census Tract 6.01; Multnomah County; Oregon,2022.0,1520.0,0.000657895,0.0,0.030263158,0.677631579,0.285526316,0.0,0.0,0.005921053,4033.0,0.029010662,0.005454996,0.013141582,0.366972477,0.260104141,0.210017357,0.115298785
Census Tract 6.02; Multnomah County; Oregon,2022.0,1185.0,0.030379747,0.0,0.04978903,0.736708861,0.178902954,0.0,0.0,0.004219409,4288.0,0.035447761,0.001632463,0.027751866,0.44193097,0.244169776,0.155083955,0.093983209
Census Tract 7.01; Multnomah County; Oregon,2022.0,1370.0,0.0,0.016788321,0.042335766,0.521167883,0.419708029,0.0,0.0,0.0,3765.0,0.009827357,0.0,0.007171315,0.171049137,0.320849934,0.31686587,0.174236388
Census Tract 7.02; Multnomah County; Oregon,2022.0,1410.0,0.0,0.011347518,0.009219858,0.668085106,0.287234043,0.024113475,0.0,0.0,4434.0,0.02368065,0.00766802,0.0,0.224176816,0.275597654,0.278529544,0.190347316
Census Tract 8.01; Multnomah County; Oregon,2022.0,1257.0,0.014319809,0.0,0.022275259,0.254574383,0.708830549,0.0,0.0,0.0,3700.0,0.0,0.004594595,0.003783784,0.094054054,0.261621622,0.332162162,0.303783784
Census Tract 8.02; Multnomah County; Oregon,2022.0,1109.0,0.0,0.007213706,0.0,0.541027953,0.451758341,0.0,0.0,0.0,3773.0,0.014842301,0.0,0.019878081,0.18632388,0.287304532,0.375828253,0.115822953
Census Tract 9.01; Multnomah County; Oregon,2022.0,883.0,0.0,0.0,0.014722537,0.152887882,0.764439411,0.06795017,0.0,0.0,3075.0,0.0,0.0,0.0,0.099186992,0.184715447,0.429268293,0.286829268
Census Tract 9.02; Multnomah County; Oregon,2022.0,693.0,0.0,0.014430014,0.0,0.473304473,0.512265512,0.0,0.0,0.0,4078.0,0.016920059,0.006375674,0.002697401,0.172633644,0.318783718,0.340117705,0.1424718
Census Tract 10; Multnomah County; Oregon,2022.0,1222.0,0.007364975,0.022913257,0.041734861,0.265139116,0.629296236,0.033551555,0.0,0.0,4677.0,0.015822108,0.0,0.012614924,0.116313876,0.336968142,0.274321146,0.243959803
Census Tract 11.01; Multnomah County; Oregon,2022.0,173.0,0.0,0.0,0.0,0.265895954,0.398843931,0.335260116,0.0,0.0,2714.0,0.0,0.0,0.015843773,0.149594694,0.303610906,0.353352985,0.177597642
Census Tract 11.02; Multnomah County; Oregon,2022.0,367.0,0.0,0.0,0.0,0.059945504,0.697547684,0.160762943,0.0,0.081743869,1142.0,0.006129597,0.0,0.0,0.073555166,0.183012259,0.416812609,0.320490368
Census Tract 12.02; Multnomah County; Oregon,2022.0,979.0,0.025536261,0.005107252,0.013278856,0.072522983,0.687436159,0.173646578,0.0,0.02247191,2681.0,0.0,0.0,0.007832898,0.155911973,0.16001492,0.356583364,0.319656844
Census Tract 12.03; Multnomah County; Oregon,2022.0,407.0,0.0,0.0,0.0,0.208845209,0.791154791,0.0,0.0,0.0,2476.0,0.0,0.0,0.008885299,0.138529887,0.232229402,0.434975767,0.185379645
Census Tract 12.04; Multnomah County; Oregon,2022.0,158.0,0.0,0.0,0.088607595,0.164556962,0.746835443,0.0,0.0,0.0,2358.0,0.005089059,0.0,0.030958439,0.103053435,0.206530958,0.456743003,0.197625106
Census Tract 13.01; Multnomah County; Oregon,2022.0,678.0,0.008849558,0.0,0.0,0.320058997,0.609144543,0.061946903,0.0,0.0,3352.0,0.013126492,0.0,0.0,0.078162291,0.233890215,0.443317422,0.23150358
Census Tract 13.02; Multnomah County; Oregon,2022.0,998.0,0.0,0.0,0.008016032,0.119238477,0.859719439,0.013026052,0.0,0.0,2965.0,0.002698145,0.0,0.0,0.0846543,0.17470489,0.405059022,0.332883642
Census Tract 14; Multnomah County; Oregon,2022.0,1413.0,0.0,0.033262562,0.021939137,0.232130219,0.669497523,0.043170559,0.0,0.0,4747.0,0.017274068,0.0,0.003791869,0.069938909,0.223088266,0.420897409,0.26500948
Census Tract 15; Multnomah County; Oregon,2022.0,1119.0,0.0,0.00893655,0.0,0.064343164,0.858802502,0.046470063,0.00536193,0.016085791,2720.0,0.001838235,0.0,0.0,0.062132353,0.183088235,0.375,0.377941176
Census Tract 16.01; Multnomah County; Oregon,2022.0,1686.0,0.015421115,0.0,0.021945433,0.215302491,0.680901542,0.058718861,0.007710558,0.0,4690.0,0.003411514,0.001492537,0.0,0.224307036,0.204904051,0.330703625,0.235181237
Census Tract 16.02; Multnomah County; Oregon,2022.0,1504.0,0.042553191,0.019281915,0.025265957,0.809175532,0.103723404,0.0,0.0,0.0,3770.0,0.023872679,0.008222812,0.013262599,0.212201592,0.299734748,0.323342175,0.119363395
Census Tract 17.02; Multnomah County; Oregon,2022.0,832.0,0.0,0.0,0.044471154,0.649038462,0.302884615,0.0,0.0,0.003605769,3019.0,0.012918185,0.010599536,0.009937065,0.237827095,0.249420338,0.350447168,0.128850613
Census Tract 17.03; Multnomah County; Oregon,2022.0,1112.0,0.023381295,0.0,0.082733813,0.472122302,0.42176259,0.0,0.0,0.0,3163.0,0.006639267,0.0,0.003477711,0.130572242,0.232058173,0.375592792,0.251659817
Census Tract 17.04; Multnomah County; Oregon,2022.0,979.0,0.0,0.0,0.203268641,0.353421859,0.443309499,0.0,0.0,0.0,2297.0,0.0,0.0,0.0,0.282107096,0.178929038,0.332172399,0.206791467
Census Tract 18.01; Multnomah County; Oregon,2022.0,740.0,0.0,0.0,0.0,0.389189189,0.610810811,0.0,0.0,0.0,3534.0,0.003395586,0.001131862,0.0,0.216185625,0.26344086,0.304187889,0.211658178
Census Tract 18.02; Multnomah County; Oregon,2022.0,823.0,0.0,0.0,0.007290401,0.229647631,0.719319563,0.027946537,0.015795869,0.0,2948.0,0.0,0.0,0.004409769,0.0885346,0.239484396,0.399932157,0.267639077
Census Tract 19; Multnomah County; Oregon,2022.0,1606.0,0.0,0.0,0.00747198,0.01867995,0.760896638,0.146948941,0.04856787,0.01743462,3656.0,0.002188184,0.0,0.001914661,0.068380744,0.163293217,0.362691466,0.401531729
Census Tract 20.01; Multnomah County; Oregon,2022.0,425.0,0.0,0.018823529,0.068235294,0.232941176,0.571764706,0.070588235,0.037647059,0.0,2050.0,0.007317073,0.0,0.0,0.090243902,0.176585366,0.51804878,0.207804878
Census Tract 20.02; Multnomah County; Oregon,2022.0,340.0,0.097058824,0.0,0.0,0.188235294,0.652941176,0.061764706,0.0,0.0,3096.0,0.002906977,0.0,0.0,0.123385013,0.29618863,0.384366925,0.193152455
Census Tract 21.01; Multnomah County; Oregon,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,0.0,0.022905759,0.156413613,0.170157068,0.414267016,0.236256545
Census Tract 21.02; Multnomah County; Oregon,2022.0,93.0,0.0,0.0,0.064516129,0.193548387,0.720430108,0.021505376,0.0,0.0,1925.0,0.0,0.0,0.0,0.083636364,0.267532468,0.398961039,0.24987013
